NAME,GEOID,GEO_ID,tract,total,pct_hispanic,pct_hispanic_moe,pct_hispanic_moe_ratio
Census Tract 3361.04; Contra Costa County; California,06013336104,1400000US06013336104,336104,2539.0,0.4706577392674281,0.16871325476993507,0.35846272289612147
Census Tract 3362.01; Contra Costa County; California,06013336201,1400000US06013336201,336201,3376.0,0.4031398104265403,0.04881088573816808,0.12107681870099592
Census Tract 3362.02; Contra Costa County; California,06013336202,1400000US06013336202,336202,6012.0,0.6167664670658682,0.11843799715929311,0.19203053908351408
Census Tract 3371; Contra Costa County; California,06013337100,1400000US06013337100,337100,3160.0,0.35727848101265824,0.12484058799175714,0.3494209548750687
Census Tract 3372.01; Contra Costa County; California,06013337201,1400000US06013337201,337201,3139.0,,0.13620996672164398,0.49601286025433927
Census Tract 3372.02; Contra Costa County; California,06013337202,1400000US06013337202,337202,5515.0,,0.11835451269148689,0.40118324369609726
Census Tract 3373; Contra Costa County; California,06013337300,1400000US06013337300,337300,5994.0,0.12128795462128796,0.04587157088497014,0.3782038457833714
Census Tract 3381.01; Contra Costa County; California,06013338101,1400000US06013338101,338101,5543.0,0.45589031210535813,0.1315915676539399,0.28864743154166556
Census Tract 3381.02; Contra Costa County; California,06013338102,1400000US06013338102,338102,3231.0,,0.08430862268920875,0.4351456228575614
Census Tract 3382.01; Contra Costa County; California,06013338201,1400000US06013338201,338201,4019.0,0.08260761383428714,0.026743072077639922,0.32373616469890015
Census Tract 3382.03; Contra Costa County; California,06013338203,1400000US06013338203,338203,5431.0,,0.08917989640615596,0.49371663341675137
Census Tract 3382.04; Contra Costa County; California,06013338204,1400000US06013338204,338204,6600.0,0.10545454545454545,0.03414740940153986,0.3238116408766711
Census Tract 3383.01; Contra Costa County; California,06013338301,1400000US06013338301,338301,2910.0,,0.04748527112001983,0.6281006316329896
Census Tract 3383.02; Contra Costa County; California,06013338302,1400000US06013338302,338302,5513.0,,0.060608294601070346,0.4208230832943335
Census Tract 3390.01; Contra Costa County; California,06013339001,1400000US06013339001,339001,3659.0,,0.08046847893218742,0.41645567809458806
Census Tract 3390.03; Contra Costa County; California,06013339003,1400000US06013339003,339003,4153.0,,0.044219109829532796,0.4164216850840129
Census Tract 3390.04; Contra Costa County; California,06013339004,1400000US06013339004,339004,3319.0,0.14432057848749624,0.047763844810185654,0.3309565781315369
Census Tract 3400.01; Contra Costa County; California,06013340001,1400000US06013340001,340001,6118.0,,0.07667539287858666,0.4129401880556278
Census Tract 3400.03; Contra Costa County; California,06013340003,1400000US06013340003,340003,3718.0,,0.05271366552078766,0.4677551513276576
