NAME,GEOID,GEO_ID,tract,pct_nh_asian,pct_nh_asian_moe
Census Tract 3350; Contra Costa County; California,06013335000,1400000US06013335000,335000,0.12486157253599114,0.06186526449511696
Census Tract 3361.01; Contra Costa County; California,06013336101,1400000US06013336101,336101,0.07796304641730509,0.038395353004733714
Census Tract 3361.03; Contra Costa County; California,06013336103,1400000US06013336103,336103,0.1421225832990539,0.06423985982146332
Census Tract 3361.04; Contra Costa County; California,06013336104,1400000US06013336104,336104,0.10240252067743207,0.04968927987376999
Census Tract 3362.01; Contra Costa County; California,06013336201,1400000US06013336201,336201,0.1134478672985782,0.022825732558987847
Census Tract 3362.02; Contra Costa County; California,06013336202,1400000US06013336202,336202,0.12341982701264138,0.07266545981649827
Census Tract 3371; Contra Costa County; California,06013337100,1400000US06013337100,337100,0.1300632911392405,0.031326583631280026
Census Tract 3372.01; Contra Costa County; California,06013337201,1400000US06013337201,337201,0.09812042051608792,0.050736512734896565
Census Tract 3372.02; Contra Costa County; California,06013337202,1400000US06013337202,337202,0.10208522212148685,0.02131914728540735
Census Tract 3373; Contra Costa County; California,06013337300,1400000US06013337300,337300,0.16199532866199534,0.0649056589704948
Census Tract 3381.01; Contra Costa County; California,06013338101,1400000US06013338101,338101,0.1340429370377052,0.051754191749177565
Census Tract 3381.02; Contra Costa County; California,06013338102,1400000US06013338102,338102,0.14948932219127206,0.05129856394030727
Census Tract 3382.01; Contra Costa County; California,06013338201,1400000US06013338201,338201,0.1430704155262503,0.035466601668670265
Census Tract 3382.03; Contra Costa County; California,06013338203,1400000US06013338203,338203,0.29534155772417603,0.08997655482808793
Census Tract 3382.04; Contra Costa County; California,06013338204,1400000US06013338204,338204,0.16984848484848486,0.03599873999895005
Census Tract 3383.01; Contra Costa County; California,06013338301,1400000US06013338301,338301,0.1422680412371134,0.033946114474739046
Census Tract 3383.02; Contra Costa County; California,06013338302,1400000US06013338302,338302,0.18120805369127516,0.062473494223139525
