NAME,GEOID,GEO_ID,tract,pct_hispanic,pct_hispanic_moe
Census Tract 3461.02; Contra Costa County; California,06013346102,1400000US06013346102,346102,0.07616753150481838,0.04595655196132952
Census Tract 3462.03; Contra Costa County; California,06013346203,1400000US06013346203,346203,0.0862881229853707,0.0414692146150275
Census Tract 3462.04; Contra Costa County; California,06013346204,1400000US06013346204,346204,0.04851786166708893,
Census Tract 3462.05; Contra Costa County; California,06013346205,1400000US06013346205,346205,0.09294797687861271,0.0875597978921933
Census Tract 3462.06; Contra Costa County; California,06013346206,1400000US06013346206,346206,0.12189054726368159,0.07400532273823623
Census Tract 3470; Contra Costa County; California,06013347000,1400000US06013347000,347000,0.07882212968471149,0.03784468437626581
Census Tract 3480; Contra Costa County; California,06013348000,1400000US06013348000,348000,0.05042539946046898,0.028324458374806315
Census Tract 3490; Contra Costa County; California,06013349000,1400000US06013349000,349000,0.08323301805674979,0.04555832343464982
Census Tract 3500; Contra Costa County; California,06013350000,1400000US06013350000,350000,0.1073170731707317,0.04677659606500149
Census Tract 3511.01; Contra Costa County; California,06013351101,1400000US06013351101,351101,0.005845816587504567,0.00655569230669686
Census Tract 3511.03; Contra Costa County; California,06013351103,1400000US06013351103,351103,0.01503369621565578,0.012347552205912467
Census Tract 3511.04; Contra Costa County; California,06013351104,1400000US06013351104,351104,0.05038992201559688,0.026308923039045265
Census Tract 3511.05; Contra Costa County; California,06013351105,1400000US06013351105,351105,0.020396912899669238,0.018909559437180166
Census Tract 3512; Contra Costa County; California,06013351200,1400000US06013351200,351200,0.059366515837104075,0.028912707119195608
Census Tract 3521.01; Contra Costa County; California,06013352101,1400000US06013352101,352101,0.11549062844542447,0.025276476931646755
Census Tract 3521.02; Contra Costa County; California,06013352102,1400000US06013352102,352102,0.12473491420859842,0.03630350377010792
Census Tract 3522.01; Contra Costa County; California,06013352201,1400000US06013352201,352201,0.08467874794069193,0.027918928578330122
Census Tract 3522.02; Contra Costa County; California,06013352202,1400000US06013352202,352202,0.014584891548242334,0.01445358820641645
Census Tract 3530.01; Contra Costa County; California,06013353001,1400000US06013353001,353001,0.042760180995475114,0.028582675734655363
Census Tract 3530.02; Contra Costa County; California,06013353002,1400000US06013353002,353002,0.05308464849354376,0.02853503019565402
Census Tract 3540.01; Contra Costa County; California,06013354001,1400000US06013354001,354001,0.05175292153589316,0.03202049297886219
Census Tract 3540.02; Contra Costa County; California,06013354002,1400000US06013354002,354002,0.05991646262422584,0.035273487856723615
Census Tract 3551.07; Contra Costa County; California,06013355107,1400000US06013355107,355107,0.3078294988407348,0.11949804839742643
Census Tract 3551.09; Contra Costa County; California,06013355109,1400000US06013355109,355109,0.11471021282291527,0.057792447046256065
Census Tract 3551.10; Contra Costa County; California,06013355110,1400000US06013355110,355110,0.2142509727626459,0.048588265250143765
Census Tract 3551.11; Contra Costa County; California,06013355111,1400000US06013355111,355111,0.30643933627645,0.042464661866410854
Census Tract 3551.12; Contra Costa County; California,06013355112,1400000US06013355112,355112,0.05275862068965517,0.03490132631871334
Census Tract 3551.13; Contra Costa County; California,06013355113,1400000US06013355113,355113,0.07707910750507099,0.034025706239295336
Census Tract 3551.15; Contra Costa County; California,06013355115,1400000US06013355115,355115,0.07829821232397882,0.04379574698528916
Census Tract 3551.18; Contra Costa County; California,06013355118,1400000US06013355118,355118,0.3337755372777925,0.06264363587321801
Census Tract 3551.19; Contra Costa County; California,06013355119,1400000US06013355119,355119,0.21501512859304084,0.05661599733765085
Census Tract 3551.20; Contra Costa County; California,06013355120,1400000US06013355120,355120,0.2118434093161546,0.03036332976360844
Census Tract 3551.21; Contra Costa County; California,06013355121,1400000US06013355121,355121,0.032610391636760806,0.01999544104669652
Census Tract 3551.22; Contra Costa County; California,06013355122,1400000US06013355122,355122,0.06386040654794027,0.033600047303884634
Census Tract 3551.23; Contra Costa County; California,06013355123,1400000US06013355123,355123,0.032403240324032405,0.03162979890408625
Census Tract 3551.24; Contra Costa County; California,06013355124,1400000US06013355124,355124,0.012823299282764617,0.011837558087375905
Census Tract 3551.25; Contra Costa County; California,06013355125,1400000US06013355125,355125,0.0830078125,0.048436028221249504
Census Tract 3551.26; Contra Costa County; California,06013355126,1400000US06013355126,355126,0.047289104451758185,0.03416483934818733
Census Tract 3552.01; Contra Costa County; California,06013355201,1400000US06013355201,355201,0.17968942568400295,0.06071450785930458
Census Tract 3552.02; Contra Costa County; California,06013355202,1400000US06013355202,355202,0.1127857322280834,0.029572015310841467
Census Tract 3553.02; Contra Costa County; California,06013355302,1400000US06013355302,355302,0.020555877243775333,0.01451060705204563
Census Tract 3553.06; Contra Costa County; California,06013355306,1400000US06013355306,355306,0.11648351648351649,0.039582347792862904
Census Tract 3553.07; Contra Costa County; California,06013355307,1400000US06013355307,355307,0.12167386854673641,0.03458094144064495
Census Tract 3553.08; Contra Costa County; California,06013355308,1400000US06013355308,355308,0.06302521008403361,0.054679273073321204
Census Tract 3553.09; Contra Costa County; California,06013355309,1400000US06013355309,355309,0.1704854368932039,0.08045996465825116
Census Tract 3553.10; Contra Costa County; California,06013355310,1400000US06013355310,355310,0.25993485342019546,0.10069701744285255
Census Tract 3560.01; Contra Costa County; California,06013356001,1400000US06013356001,356001,0.2901863354037267,0.0831680623535204
Census Tract 3560.02; Contra Costa County; California,06013356002,1400000US06013356002,356002,0.17158931082981715,0.05602558461499395
Census Tract 3570; Contra Costa County; California,06013357000,1400000US06013357000,357000,0.15760555234239446,0.06178020394452846
Census Tract 3580; Contra Costa County; California,06013358000,1400000US06013358000,358000,0.2590885816692268,0.07869505406136315
Census Tract 3591.02; Contra Costa County; California,06013359102,1400000US06013359102,359102,0.22130013831258644,0.04484864766809107
Census Tract 3591.03; Contra Costa County; California,06013359103,1400000US06013359103,359103,0.20791168353265868,0.05236181228701163
Census Tract 3591.04; Contra Costa County; California,06013359104,1400000US06013359104,359104,0.11667323610563658,0.07124600485262088
Census Tract 3591.05; Contra Costa County; California,06013359105,1400000US06013359105,359105,0.18774101887558353,0.06174000955205795
Census Tract 3592.02; Contra Costa County; California,06013359202,1400000US06013359202,359202,0.3572371315442147,0.07486818857357007
Census Tract 3592.03; Contra Costa County; California,06013359203,1400000US06013359203,359203,0.15347222222222223,0.06656442204072968
Census Tract 3592.04; Contra Costa County; California,06013359204,1400000US06013359204,359204,0.18732718894009218,0.019178931928213194
Census Tract 3601.01; Contra Costa County; California,06013360101,1400000US06013360101,360101,0.24053030303030304,0.05651067957020652
Census Tract 3601.02; Contra Costa County; California,06013360102,1400000US06013360102,360102,0.2077534791252485,0.11248519904267432
Census Tract 3602; Contra Costa County; California,06013360200,1400000US06013360200,360200,0.31138270704122584,0.12678040379596464
Census Tract 3610; Contra Costa County; California,06013361000,1400000US06013361000,361000,0.3225417253167102,0.07576920628784492
Census Tract 3620; Contra Costa County; California,06013362000,1400000US06013362000,362000,0.1963276836158192,0.061833304599431156
Census Tract 3630; Contra Costa County; California,06013363000,1400000US06013363000,363000,0.22058257410496598,0.010846220613268242
Census Tract 3640.02; Contra Costa County; California,06013364002,1400000US06013364002,364002,0.37578326575746407,0.11351793871392893
Census Tract 3650.02; Contra Costa County; California,06013365002,1400000US06013365002,365002,0.6472635853800038,0.08532926422231542
Census Tract 3650.03; Contra Costa County; California,06013365003,1400000US06013365003,365003,0.24002954209748892,0.07597242047512844
Census Tract 3660.01; Contra Costa County; California,06013366001,1400000US06013366001,366001,0.5597014925373134,0.1298544131748914
Census Tract 3660.02; Contra Costa County; California,06013366002,1400000US06013366002,366002,0.6672484002326934,0.04466520621305657
Census Tract 3671; Contra Costa County; California,06013367100,1400000US06013367100,367100,0.31387493504243896,0.057100691162379674
Census Tract 3672; Contra Costa County; California,06013367200,1400000US06013367200,367200,0.5380814448798773,0.08848432016113965
Census Tract 3680.01; Contra Costa County; California,06013368001,1400000US06013368001,368001,0.7007779772591263,0.08623216530232894
Census Tract 3680.02; Contra Costa County; California,06013368002,1400000US06013368002,368002,0.7596294490492442,0.10110544741793455
Census Tract 3690.01; Contra Costa County; California,06013369001,1400000US06013369001,369001,0.3971689124812849,0.10324059502380893
Census Tract 3690.02; Contra Costa County; California,06013369002,1400000US06013369002,369002,0.29215542521994137,0.14159016452231388
Census Tract 3700; Contra Costa County; California,06013370000,1400000US06013370000,370000,0.20236486486486485,0.11579905187839015
Census Tract 3710; Contra Costa County; California,06013371000,1400000US06013371000,371000,0.39369806094182824,0.08546010240258496
Census Tract 3720; Contra Costa County; California,06013372000,1400000US06013372000,372000,0.638107752956636,0.0925241466372447
Census Tract 3730; Contra Costa County; California,06013373000,1400000US06013373000,373000,0.8093935248518012,0.06171963799524649
Census Tract 3740; Contra Costa County; California,06013374000,1400000US06013374000,374000,0.5621933006187326,0.11816564091958502
Census Tract 3750; Contra Costa County; California,06013375000,1400000US06013375000,375000,0.744071333712768,0.16224596167066055
Census Tract 3760; Contra Costa County; California,06013376000,1400000US06013376000,376000,0.768772348033373,0.0964411452222736
Census Tract 3770; Contra Costa County; California,06013377000,1400000US06013377000,377000,0.6386404293381037,0.1319101101742427
Census Tract 3780; Contra Costa County; California,06013378000,1400000US06013378000,378000,0.18394648829431437,0.058905067471043356
Census Tract 3790; Contra Costa County; California,06013379000,1400000US06013379000,379000,0.712394130979363,0.09089727530991243
Census Tract 3800.01; Contra Costa County; California,06013380001,1400000US06013380001,380001,0.12292817679558012,0.08359748422799004
Census Tract 3800.02; Contra Costa County; California,06013380002,1400000US06013380002,380002,0.2590778097982709,0.1675253096528596
Census Tract 3810; Contra Costa County; California,06013381000,1400000US06013381000,381000,0.5079815008205282,0.10240236236419611
Census Tract 3820; Contra Costa County; California,06013382000,1400000US06013382000,382000,0.3179190751445087,0.12211356014451151
Census Tract 3830; Contra Costa County; California,06013383000,1400000US06013383000,383000,0.146374829001368,0.060903566998740465
Census Tract 3840; Contra Costa County; California,06013384000,1400000US06013384000,384000,0.10925248301097752,0.051469183305949164
Census Tract 3851; Contra Costa County; California,06013385100,1400000US06013385100,385100,0.1,0.0808146026408594
Census Tract 3852; Contra Costa County; California,06013385200,1400000US06013385200,385200,0.03043170559094126,0.02127904355424735
Census Tract 3860; Contra Costa County; California,06013386000,1400000US06013386000,386000,0.18281000532197977,0.06751188309137013
Census Tract 3870; Contra Costa County; California,06013387000,1400000US06013387000,387000,0.08576051779935275,0.04258938174620872
Census Tract 3880; Contra Costa County; California,06013388000,1400000US06013388000,388000,0.1386942087790483,0.09177081013637664
Census Tract 3891; Contra Costa County; California,06013389100,1400000US06013389100,389100,0.1429735234215886,0.07106558845325736
Census Tract 3892; Contra Costa County; California,06013389200,1400000US06013389200,389200,0.23989769820971868,0.08117865546899981
Census Tract 3901; Contra Costa County; California,06013390100,1400000US06013390100,390100,0.10786516853932585,0.04312217440699831
Census Tract 3902; Contra Costa County; California,06013390200,1400000US06013390200,390200,0.09395604395604396,0.04418166036093816
Census Tract 3910; Contra Costa County; California,06013391000,1400000US06013391000,391000,0.09384735202492211,0.04515539714258441
Census Tract 3920; Contra Costa County; California,06013392000,1400000US06013392000,392000,0.03786707882534776,0.024621252133741223
Census Tract 3922.01; Contra Costa County; California,06013392201,1400000US06013392201,392201,0.24080542428600782,0.10276543011125641
Census Tract 3922.02; Contra Costa County; California,06013392202,1400000US06013392202,392202,0.5982218458933107,0.1990316718844925
Census Tract 3923; Contra Costa County; California,06013392300,1400000US06013392300,392300,0.07352157698454981,0.03988579491475523
Census Tract 9800; Contra Costa County; California,06013980000,1400000US06013980000,980000,0.29191321499013806,0.16143924999861475
Census Tract 9900; Contra Costa County; California,06013990000,1400000US06013990000,990000,,
